decision_time_ist,difficulty_used,diff_ratio,state_final,power_w_avg,temp_c_avg,hashrate_hs_avg,kWh_5min,cost_5min,hashes_5min,hash_per_kWh,hash_per_J,tariff_inr_per_kwh,state_change
2025-10-02 19:50:00,546961554882,0.9740619983131878,FULL,239.2498543313274,93.74370186797108,13386.228956392742,0.019937487860943952,0.13956241502660766,4015868.686917823,201423003.48604146,55.950834301678185,,False
2025-10-02 19:55:00,549077611224,0.9780470136543494,FULL,253.77268968906455,97.77939588159822,13125.516550125018,0.02114772414075538,0.14803406898528765,3937654.965037505,186197575.62701285,51.72154878528134,,False
2025-10-02 20:00:00,549266287832,0.9786038982137956,FULL,251.07952405317275,97.46119415633126,13531.681382007422,0.02092329367109773,0.14646305569768409,4059504.4146022266,194018421.68901923,53.89400602472757,,False
2025-10-02 20:05:00,550166842074,0.9804327884538219,FULL,244.06569162217818,97.29149702800729,13183.900134265165,0.02033880763518152,0.14237165344627062,3955170.0402795495,194464204.15708163,54.01783448807823,,False
2025-10-02 20:10:00,552585762652,0.9849542168597389,FULL,253.69595496017834,97.42719151767072,13196.447095284262,0.021141329580014863,0.14798930706010405,3958934.1285852785,187260413.9489743,52.01678165249287,,False
2025-10-02 20:15:00,554632191639,0.9888169153541698,FULL,252.5301202358689,100.01813413864554,13098.771811087518,0.02104417668632241,0.14730923680425687,3929631.5433262554,186732491.45832852,51.870136516202365,,False
2025-10-02 20:20:00,558707824731,0.9962771573588742,FULL,253.01840162028233,96.15130486796576,13302.597992605117,0.021084866801690194,0.14759406761183136,3990779.397781535,189272212.87741917,52.575614688171996,,False
2025-10-02 20:25:00,557429098847,0.9941985282887691,FULL,243.17783559380487,96.29616832800562,13204.026356845614,0.020264819632817073,0.14185373742971952,3961207.9070536844,195472152.17444426,54.297820048456735,,False
2025-10-02 20:30:00,558301284040,0.995962858887938,FULL,268.16369801960656,97.58503065572083,13004.367648315587,0.022346974834967212,0.15642882384477047,3901310.294494676,174578900.42414773,48.494139006707705,,False
2025-10-02 20:35:00,562762038088,1.0041306514708992,FULL,233.47051369951836,94.93712723813368,13085.071395078778,0.01945587614162653,0.13619113299138572,3925521.4185236334,201765337.62593412,56.04592711831504,,False
2025-10-02 20:40:00,562738741526,1.0043021927270253,FULL,250.654979721248,96.08166571686792,13192.187889458477,0.020887914976770665,0.14621540483739465,3957656.366837543,189471106.67765695,52.63086296601582,,False
2025-10-02 20:45:00,563553673407,1.0059309651215322,FULL,272.50651040869695,95.07288381638213,13163.43137828362,0.022708875867391416,0.1589621310717399,3949029.413485086,173898058.03446466,48.30501612068463,,False
2025-10-02 20:50:00,566983960280,1.0122095227336836,FULL,269.67078784646816,95.80489978288034,13052.293513920913,0.022472565653872345,0.15730795957710642,3915688.0541762738,174243035.46317795,48.40084318421609,,False
2025-10-02 20:55:00,567649322458,1.0135513124692954,FULL,244.4567077971291,98.01558368327248,13181.347819884471,0.020371392316427425,0.14259974621499197,3954404.345965341,194115565.81611374,53.92099050447603,,False
2025-10-02 21:00:00,566033547129,1.0108358355698732,FULL,246.60154436741956,97.06008590739737,13038.58629004849,0.02055012869728496,0.14385090088099473,3911575.887014547,190343133.35134178,52.87309259759495,,False
2025-10-02 21:05:00,564457488062,1.0082011695417765,FULL,261.74500663962425,98.01864755795863,13216.811733268389,0.021812083886635355,0.15268458720644748,3965043.5199805168,181781967.30712044,50.494990918644575,,False
